,serialid,id,date_str,degrees_from_mean,max_temp,min_temp,type,year,station_name,longitude,latitude,geometry,index_right,STATE,NAME,FIPS
80025,1022195,USC00316805,2013-05-05,-14.48,9.4,7.2,Weak Cold,2013,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80026,1023813,USC00316805,2013-05-06,-13.28,10.6,7.2,Weak Cold,2013,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80027,1503388,USC00316805,2012-01-27,13.61,15.6,8.9,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80028,1504286,USC00316805,2012-05-28,6.87,28.9,15.6,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80029,1504944,USC00316805,2012-05-29,7.97,28.9,16.7,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80030,1524523,USC00316805,2012-12-04,10.79,21.7,1.1,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80031,1526236,USC00316805,2012-10-31,-14.56,6.1,2.2,Weak Cold,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80032,1526621,USC00316805,2012-10-30,-12.86,7.8,3.9,Weak Cold,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80033,1528542,USC00316805,2012-05-30,6.87,26.1,15.6,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80034,1536482,USC00316805,2012-09-01,7.0,31.1,18.9,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80035,1537217,USC00316805,2012-09-02,7.0,31.1,18.9,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80036,1537947,USC00316805,2012-09-03,6.4,27.2,18.3,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80037,1538698,USC00316805,2012-09-04,7.0,27.2,18.9,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80038,1539425,USC00316805,2012-09-05,7.5,23.3,19.4,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80039,1540034,USC00316805,2012-09-06,7.5,27.8,19.4,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80040,1540822,USC00316805,2012-10-09,-11.76,8.9,6.7,Weak Cold,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80041,1543087,USC00316805,2012-06-30,9.56,36.7,15.0,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80042,1552632,USC00316805,2012-01-07,10.78,20.0,-5.6,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80043,1552755,USC00316805,2012-01-08,10.78,20.0,-6.1,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80044,1552980,USC00316805,2012-05-09,6.87,25.0,15.6,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80045,1553540,USC00316805,2012-05-02,6.87,28.3,15.6,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80046,1560093,USC00316805,2012-06-29,6.16,33.3,11.1,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80047,1567091,USC00316805,2012-06-11,-9.34,17.8,15.6,Weak Cold,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80048,1575214,USC00316805,2012-07-02,7.38,36.1,17.2,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80049,1575990,USC00316805,2012-07-01,7.98,36.7,14.4,Weak Hot,2012,PISGAH FOREST 3 NE,-82.6475,35.2719,POINT (-82.6475 35.2719),25,NC,North Carolina,37
80310,968043,USC00313106,2013-04-12,10.09,23.9,15.0,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80311,969680,USC00313106,2013-12-22,15.34,18.3,12.8,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80312,970616,USC00313106,2013-04-19,9.49,23.3,14.4,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80313,979043,USC00313106,2013-10-27,-10.42,13.9,-5.0,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80314,979215,USC00313106,2013-10-26,-22.84,7.8,-5.0,Strong Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80315,980095,USC00313106,2013-11-14,-9.05,6.1,-8.3,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80316,985735,USC00313106,2013-01-30,12.65,21.1,1.1,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80317,987082,USC00313106,2013-03-04,-14.31,0.6,-4.4,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80318,989185,USC00313106,2013-11-28,-13.92,1.1,-6.7,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80319,992532,USC00313106,2013-11-25,-8.55,18.9,-7.8,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80320,993460,USC00313106,2013-08-30,4.7,29.4,20.6,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80321,994146,USC00313106,2013-12-05,12.54,17.8,10.0,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80322,995642,USC00313106,2013-12-06,16.44,20.0,13.9,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80323,1000249,USC00313106,2013-02-02,-12.02,-1.7,-7.2,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80324,1005513,USC00313106,2013-01-12,13.61,14.4,9.4,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80325,1006233,USC00313106,2013-01-13,27.46,20.6,11.1,Strong Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80326,1007707,USC00313106,2013-01-14,18.61,19.4,14.4,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80327,1012739,USC00313106,2013-04-05,-15.67,4.4,1.7,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80328,1013285,USC00313106,2013-10-07,7.58,27.8,12.2,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80329,1013941,USC00313106,2013-10-05,7.58,27.8,13.3,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80330,1015956,USC00313106,2013-07-21,3.65,29.4,20.0,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80331,1019456,USC00313106,2013-06-18,4.86,25.0,18.9,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80332,1020108,USC00313106,2013-08-18,-8.43,20.0,15.6,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80333,1020879,USC00313106,2013-08-16,-9.03,19.4,12.8,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80334,1021083,USC00313106,2013-08-10,4.1,28.3,20.0,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80335,1021659,USC00313106,2013-11-01,13.65,18.9,14.4,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80336,1021833,USC00313106,2013-11-02,9.38,24.4,4.4,Weak Hot,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80337,1022224,USC00313106,2013-05-05,-13.25,10.6,8.3,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80338,1023834,USC00313106,2013-05-06,-12.15,11.7,7.2,Weak Cold,2013,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80339,1503394,USC00313106,2012-01-27,14.21,16.1,10.0,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80340,1504318,USC00313106,2012-05-28,7.02,27.8,16.7,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80341,1504968,USC00313106,2012-05-29,9.22,27.8,18.9,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80342,1514153,USC00313106,2012-06-03,-7.98,19.4,7.2,Weak Cold,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80343,1517470,USC00313106,2012-08-07,4.1,29.4,20.0,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80344,1518989,USC00313106,2012-08-08,4.1,27.2,20.0,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80345,1520712,USC00313106,2012-07-19,3.65,31.1,20.0,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80346,1524562,USC00313106,2012-12-04,10.93,21.1,1.1,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80347,1526255,USC00313106,2012-10-31,-14.62,5.6,2.2,Weak Cold,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80348,1526644,USC00313106,2012-10-30,-12.42,7.8,2.2,Weak Cold,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80349,1528552,USC00313106,2012-05-30,7.52,27.2,17.2,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80350,1530068,USC00313106,2012-03-29,11.19,26.1,6.1,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80351,1530611,USC00313106,2012-03-24,11.89,20.6,12.8,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80352,1532703,USC00313106,2012-03-20,10.69,25.6,9.4,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80353,1533607,USC00313106,2012-03-21,11.19,26.1,10.0,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80354,1535386,USC00313106,2012-03-23,11.29,21.7,12.2,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80355,1536514,USC00313106,2012-09-01,6.63,30.6,18.9,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80356,1537254,USC00313106,2012-09-02,6.63,31.7,18.9,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80357,1537975,USC00313106,2012-09-03,7.13,28.3,19.4,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80358,1538734,USC00313106,2012-09-04,6.63,27.2,18.9,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80359,1539459,USC00313106,2012-09-05,7.13,24.4,19.4,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80360,1540056,USC00313106,2012-09-06,6.63,27.2,18.9,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80361,1543126,USC00313106,2012-06-30,8.22,35.6,17.2,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80362,1546340,USC00313106,2012-07-25,3.65,30.6,20.0,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80363,1546678,USC00313106,2012-07-26,4.75,31.7,21.1,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80364,1551121,USC00313106,2012-01-02,11.55,20.0,-2.2,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80365,1552940,USC00313106,2012-05-08,7.02,24.4,16.7,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80366,1556333,USC00313106,2012-03-31,10.79,25.0,11.7,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80367,1558281,USC00313106,2012-02-25,11.88,22.2,0.6,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80368,1558487,USC00313106,2012-02-24,11.38,21.7,6.1,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80369,1560134,USC00313106,2012-06-29,7.62,35.0,15.0,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80370,1573701,USC00313106,2012-01-11,12.51,11.7,8.3,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80371,1575230,USC00313106,2012-07-02,7.77,36.7,17.8,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80372,1576017,USC00313106,2012-07-01,7.77,36.7,18.3,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
80373,1576613,USC00313106,2012-07-08,5.47,34.4,18.9,Weak Hot,2012,FLETCHER 3 W,-82.5575,35.4267,POINT (-82.5575 35.4267),25,NC,North Carolina,37
81523,968132,USC00311606,2013-04-12,7.92,25.6,18.9,Weak Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81524,969488,USC00311606,2013-12-23,24.4,25.0,18.3,Strong Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81525,969799,USC00311606,2013-12-22,25.5,27.2,17.2,Strong Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81526,980306,USC00311606,2013-11-18,8.08,26.7,16.7,Weak Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81527,994332,USC00311606,2013-12-05,10.35,25.0,10.0,Weak Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81528,995893,USC00311606,2013-12-06,23.3,25.0,17.2,Strong Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81529,1000978,USC00311606,2013-09-25,-8.11,26.7,11.1,Weak Cold,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81530,1001055,USC00311606,2013-09-24,-7.51,27.8,11.7,Weak Cold,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81531,1011309,USC00311606,2013-09-13,4.69,31.1,23.9,Weak Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81532,1013343,USC00311606,2013-10-07,8.53,30.6,22.2,Weak Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81533,1018910,USC00311606,2013-06-13,4.64,35.0,24.4,Weak Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81534,1021751,USC00311606,2013-11-01,10.63,25.0,18.9,Weak Hot,2013,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81535,1503059,USC00311606,2012-12-23,-10.95,18.3,-6.7,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81536,1511204,USC00311606,2012-03-15,10.11,27.8,5.6,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81537,1514182,USC00311606,2012-06-03,-8.06,28.3,11.7,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81538,1515300,USC00311606,2012-06-09,-8.06,31.7,11.7,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81539,1515401,USC00311606,2012-06-08,-8.06,30.6,11.7,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81540,1516570,USC00311606,2012-08-03,-7.07,32.8,14.4,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81541,1516939,USC00311606,2012-08-02,-7.07,32.2,14.4,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81542,1521791,USC00311606,2012-12-01,-9.85,19.4,-5.6,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81543,1526388,USC00311606,2012-10-31,-12.57,17.8,1.1,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81544,1526804,USC00311606,2012-10-30,-11.97,18.3,1.7,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81545,1526922,USC00311606,2012-11-29,-16.07,18.9,-7.8,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81546,1527103,USC00311606,2012-11-25,-13.87,17.2,-5.6,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81547,1527722,USC00311606,2012-08-31,-8.67,32.2,12.8,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81548,1528371,USC00311606,2012-05-31,6.81,33.3,13.3,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81549,1529131,USC00311606,2012-11-10,-12.17,18.9,-3.9,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81550,1529814,USC00311606,2012-03-28,-9.33,23.3,-2.8,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81551,1530224,USC00311606,2012-03-29,11.71,29.4,11.7,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81552,1535714,USC00311606,2012-03-23,10.61,28.3,7.8,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81553,1536815,USC00311606,2012-09-01,6.3,34.4,18.3,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81554,1543620,USC00311606,2012-04-07,-10.38,21.1,0.6,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81555,1544031,USC00311606,2012-04-03,-9.88,23.9,1.1,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81556,1550964,USC00311606,2012-08-26,-7.07,30.0,14.4,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81557,1551578,USC00311606,2012-01-04,-12.08,18.9,-10.0,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81558,1553197,USC00311606,2012-05-05,6.81,33.3,17.2,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81559,1557160,USC00311606,2012-03-30,10.11,27.8,13.3,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81560,1558097,USC00311606,2012-02-29,12.01,25.6,4.4,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81561,1558892,USC00311606,2012-02-23,10.31,23.9,8.3,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81562,1559393,USC00311606,2012-10-12,-11.97,23.9,1.7,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81563,1561098,USC00311606,2012-06-28,-9.16,34.4,10.6,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81564,1564649,USC00311606,2012-02-12,-12.3,15.0,-9.4,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81565,1564711,USC00311606,2012-02-13,-10.1,15.0,-7.2,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81566,1564737,USC00311606,2012-02-10,-10.7,15.0,-7.8,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81567,1565661,USC00311606,2012-03-07,-10.93,20.6,-4.4,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81568,1565791,USC00311606,2012-03-05,-10.93,22.8,-4.4,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81569,1565834,USC00311606,2012-09-26,-11.41,27.2,7.8,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81570,1565884,USC00311606,2012-09-27,-9.21,27.8,10.0,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81571,1566203,USC00311606,2012-09-25,-12.51,25.0,6.7,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81572,1566289,USC00311606,2012-09-22,-9.21,29.4,10.0,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81573,1566648,USC00311606,2012-09-28,-9.21,29.4,10.0,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81574,1567490,USC00311606,2012-06-18,-9.76,26.7,10.0,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81575,1574357,USC00311606,2012-05-12,-11.58,25.6,3.9,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81576,1574465,USC00311606,2012-05-11,-8.78,23.9,6.7,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81577,1574944,USC00311606,2012-07-05,5.94,37.8,20.6,Weak Hot,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81578,1575774,USC00311606,2012-05-15,-12.18,29.4,3.3,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81579,1576184,USC00311606,2012-07-01,-6.71,35.0,15.0,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81580,1577118,USC00311606,2012-12-31,-12.55,15.0,-8.3,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81581,1579541,USC00311606,2012-11-30,-15.47,19.4,-7.2,Weak Cold,2012,CEDAR ISLAND,-76.3,34.9833,POINT (-76.3 34.9833),25,NC,North Carolina,37
81623,968138,USC00313969,2013-04-12,10.92,27.8,16.7,Weak Hot,2013,HENDERSON 2 NNW,-78.4119,36.3481,POINT (-78.4119 36.3481),25,NC,North Carolina,37
81624,969492,USC00313969,2013-12-23,32.42,25.0,16.7,Strong Hot,2013,HENDERSON 2 NNW,-78.4119,36.3481,POINT (-78.4119 36.3481),25,NC,North Carolina,37
